date,regime,rho,target_skewness,fitted_skewness,skewness_error,feasible
2015-06-29,Unconstrained,-0.16351788820827795,-2.4540000000000006,-2.4539999999976594,2.34123831432953e-12,True
2015-06-30,Unconstrained,-0.15522450562341003,-2.3879999999999995,-2.38799999999915,8.495426584431698e-13,True
2015-07-01,Unconstrained,-0.1145936319965357,-2.0140000000000002,-2.014000000000111,-1.1057821325266559e-13,True
2015-07-02,Unconstrained,-0.12877918059159305,-2.1519999999999997,-2.1520000000000006,-8.881784197001252e-16,True
2015-07-06,Unconstrained,-0.09945444539058551,-1.8680000000000008,-1.8680000000002013,-2.0050627824730327e-13,True
2015-07-07,Unconstrained,-0.08692676742265362,-1.7370000000000005,-1.7370000000062924,-6.291855925155687e-12,True
2015-07-08,Unconstrained,-0.09437349958980552,-1.825,-1.8249999999999953,4.6629367034256575e-15,True
2015-07-09,Unconstrained,-0.11719382506549225,-2.0340000000000003,-2.0339999999949256,5.0746074009566655e-12,True
2015-07-10,Unconstrained,-0.09791335155800857,-1.8519999999999996,-1.8520000000003929,-3.9324099532223045e-13,True
2015-07-13,Unconstrained,-0.12953838427612913,-2.156999999999999,-2.1570000000002514,-2.5224267119483557e-13,True
2015-07-14,Unconstrained,-0.14488280616384375,-2.311,-2.311000000000053,-5.284661597215745e-14,True
2015-07-15,Unconstrained,-0.14439617638499083,-2.306,-2.3060000000000462,-4.618527782440651e-14,True
2015-07-16,Unconstrained,-0.16027813316582912,-2.467,-2.4670000000000036,-3.552713678800501e-15,True
2015-07-17,Unconstrained,-0.19276838315710554,-2.7909999999999995,-2.7909999999999986,8.881784197001252e-16,True
2015-07-20,Unconstrained,-0.1641660827019764,-2.5060000000000002,-2.5060000000000002,0.0,True
2015-07-21,Unconstrained,-0.1625712221898651,-2.4900000000000007,-2.49,4.440892098500626e-16,True
2015-07-22,Unconstrained,-0.21923487818462517,-3.041999999999999,-3.0420000002672962,-2.672972954087527e-10,True
2015-07-23,Unconstrained,-0.14563738097642037,-2.3180000000000005,-2.318000000000104,-1.0347278589506459e-13,True
2015-07-24,Unconstrained,-0.17769392609372625,-2.6319999999999992,-2.6319999999999983,8.881784197001252e-16,True
2015-07-27,Unconstrained,-0.18319252909093606,-2.6670000000000003,-2.666999999999998,2.220446049250313e-15,True
2015-07-28,Unconstrained,-0.14897018563284734,-2.3519999999999994,-2.352000000000025,-2.5757174171303632e-14,True
2015-07-29,Unconstrained,-0.12490102403206968,-2.103,-2.1030000000021607,-2.1604940059205546e-12,True
2015-07-30,Unconstrained,-0.13491779634978263,-2.2060000000000004,-2.206000000000756,-7.553957459549565e-13,True
2015-07-31,Unconstrained,-0.15565623175049528,-2.4200000000000004,-2.4200000000000212,-2.0872192862952943e-14,True
2015-08-03,Unconstrained,-0.10867490421460603,-1.9319999999999993,-1.9320000000140218,-1.4022560890225577e-11,True
2015-08-04,Unconstrained,-0.11276770302994028,-1.9790000000000005,-1.9790000000063463,-6.34581276415247e-12,True
2015-08-05,Unconstrained,-0.10665591898974387,-1.9099999999999995,-1.9100000000179824,-1.7982948463668436e-11,True
2015-08-06,Unconstrained,-0.17531450202025275,-2.6090000000000004,-2.6089999999999973,3.1086244689504383e-15,True
2015-08-07,Unconstrained,-0.09379273005098886,-1.7819999999999994,-1.7820000000387293,-3.872990816944366e-11,True
2015-08-10,Unconstrained,-0.12990470007694302,-2.154000000000001,-2.154000000001373,-1.3722356584366935e-12,True
2015-08-11,Unconstrained,-0.15758265240519,-2.4370000000000003,-2.4369999999999985,1.7763568394002505e-15,True
2015-08-12,Unconstrained,-0.11407173049844778,-1.9969999999999999,-1.9970000000033534,-3.353539668182748e-12,True
2015-08-13,Unconstrained,-0.11405324836261077,-1.9959999999999993,-1.9960000000036284,-3.6290970228947117e-12,True
2015-08-14,Unconstrained,-0.10891957490985235,-1.9370000000000005,-1.9370000000113667,-1.1366241281507428e-11,True
2015-08-17,Unconstrained,-0.11733176908433084,-2.0269999999999997,-2.027000000003532,-3.532285575147398e-12,True
2015-08-18,Unconstrained,-0.15729839729011402,-2.434,-2.4340000000000046,-4.440892098500626e-15,True
2015-08-19,Unconstrained,-0.1350605585092744,-2.214,-2.214000000000013,-1.2878587085651816e-14,True
2015-08-20,Unconstrained,-0.09982184131565187,-1.8760000000000006,-1.8760000000000008,-2.220446049250313e-16,True
2015-08-21,Unconstrained,-0.28171835838276066,-3.003999999999999,-3.0039999989077693,1.0922298621096616e-09,True
2015-08-24,Unconstrained,-0.4047592342558726,-2.9460000000000006,-2.946000000000001,-4.440892098500626e-16,True
2015-08-25,Unconstrained,-0.2839227573259318,-2.678,-2.677999998783472,1.216527767411435e-09,True
2015-08-26,Unconstrained,-0.19820249854509842,-2.4349999999999996,-2.4349999999971246,2.8750335445693054e-12,True
2015-08-27,Unconstrained,-0.20820751211084917,-2.6310000000000002,-2.630999999999041,9.592326932761353e-13,True
2015-08-28,Unconstrained,-0.272837150407285,-3.0379999999999994,-3.03799999993056,6.943956520899519e-11,True
2015-08-31,Unconstrained,-0.2724536915860068,-2.9360000000000013,-2.935999999944628,5.537348357620431e-11,True
2015-09-01,Unconstrained,-0.2212495600035103,-2.5349999999999993,-2.5349999999999584,4.085620730620576e-14,True
2015-09-02,Unconstrained,-0.1939573979310557,-2.5349999999999993,-2.534999999993535,6.4641625385775114e-12,True
2015-09-03,Unconstrained,-0.3053540168430983,-3.2430000000000008,-3.2429999999999946,6.217248937900877e-15,True
2015-09-04,Unconstrained,-0.5915057149546367,-4.218999999999999,-4.2189999999987196,1.2798651027878805e-12,True
2015-09-08,Unconstrained,-0.2984809940832089,-3.2370000000000005,-3.237000000000001,-4.440892098500626e-16,True
2015-09-09,Unconstrained,-0.4059004156553995,-3.7030000000000003,-3.7029999999999985,1.7763568394002505e-15,True
2015-09-10,Unconstrained,-0.2784477765189757,-3.1419999999999986,-3.1419999995212513,4.787472640543911e-10,True
2015-09-11,Unconstrained,-0.0947232068197034,-1.8180000000000007,-1.8179999998606953,1.3930545605944644e-10,True
2015-09-14,Unconstrained,-0.5279849390722866,-4.293000000000001,-4.293000000000002,-8.881784197001252e-16,True
2015-09-15,Unconstrained,-0.3424849767819876,-3.6,-3.5999999999794334,2.05666594865761e-11,True
2015-09-16,Unconstrained,-0.4527066867668634,-4.215999999999999,-4.215999999997085,2.914113395036111e-12,True
2015-09-17,Unconstrained,-0.3560001348621163,-3.749000000000001,-3.7489999998354526,1.645483749257437e-10,True
2015-09-18,Unconstrained,-0.10896199287897634,-1.9469999999999998,-1.9469999999132892,8.671063866927398e-11,True
2015-09-21,Unconstrained,-0.3135732355227276,-3.544999999999999,-3.5449999999999537,4.529709940470639e-14,True
2015-09-22,Unconstrained,-0.3404797162780314,-3.594,-3.593999999985393,1.460698229038826e-11,True
2015-09-23,Unconstrained,-0.3514494699172549,-3.6710000000000007,-3.67099999991456,8.54405435291028e-11,True
2015-09-24,Unconstrained,-0.3157852028191548,-3.403,-3.4029999999999108,8.926193117986259e-14,True
2015-09-25,Unconstrained,-0.33732757735115954,-3.5159999999999996,-3.515999999991549,8.450573574236842e-12,True
2015-09-28,Unconstrained,-0.35978075360930134,-3.4180000000000006,-3.4179999997574266,2.4257396091798e-10,True
2015-09-29,Unconstrained,-0.40671299651290566,-3.6710000000000007,-3.670999999999998,2.6645352591003757e-15,True
2015-09-30,Unconstrained,-0.04617906267848539,-1.3900000000000006,-1.3899999999787134,2.1287194229557826e-11,True
2015-10-01,Unconstrained,-0.1744381325034969,-2.4810000000000003,-2.4809999999809182,1.908206925804734e-11,True
2015-10-02,Unconstrained,-0.06745200750174872,-1.575,-1.5750000000000006,-6.661338147750939e-16,True
2015-10-05,Unconstrained,-0.2708772522815179,-3.2830000000000013,-3.282999999968046,3.1955327273180956e-11,True
2015-10-06,Unconstrained,-0.2229458832947201,-2.9319999999999995,-2.931999999999993,6.661338147750939e-15,True
2015-10-07,Unconstrained,-0.25947610371875135,-3.2389999999999985,-3.2389999999999843,1.4210854715202004e-14,True
2015-10-08,Unconstrained,-0.31444589336663104,-3.6689999999999996,-3.6689999999999507,4.884981308350689e-14,True
2015-10-09,Unconstrained,-0.28413259630197035,-3.4659999999999997,-3.4659999999999997,0.0,True
2015-10-12,Unconstrained,-0.31517757986855244,-3.725,-3.724999999999949,5.10702591327572e-14,True
2015-10-13,Unconstrained,-0.27536873853009985,-3.3810000000000002,-3.380999999831476,1.685243056215313e-10,True
2015-10-14,Unconstrained,-0.305447024242069,-3.5819999999999994,-3.581999999999998,1.3322676295501878e-15,True
2015-10-15,Unconstrained,-0.43319962089163394,-4.4719999999999995,-4.471999999999915,8.43769498715119e-14,True
2015-10-16,Unconstrained,-0.2804031364506551,-3.503999999999999,-3.5039999992659894,7.34009741876207e-10,True
2015-10-19,Unconstrained,-0.346120826753099,-3.9919999999999987,-3.9919999999753224,2.467626103452858e-11,True
2015-10-20,Unconstrained,-0.36308997511984525,-4.0699999999999985,-4.069999999669911,3.3008706878945304e-10,True
2015-10-21,Unconstrained,-0.26154823747199657,-3.3069999999999995,-3.3069999999998867,1.127986593019159e-13,True
2015-10-22,Unconstrained,-0.12392217300847501,-2.1019999999999994,-2.1020000000003374,-3.3795188869589765e-13,True
2015-10-23,Unconstrained,-0.28546428026392223,-3.5620000000000003,-3.5620000000000016,-1.3322676295501878e-15,True
2015-10-26,Unconstrained,-0.2471576628553075,-3.228999999999999,-3.228999999944632,5.5367266327266407e-11,True
2015-10-27,Unconstrained,-0.2461134898919064,-3.2169999999999987,-3.2169999998775025,1.2249623537741172e-10,True
2015-10-28,Unconstrained,-0.27018614187936546,-3.4430000000000005,-3.4429999999799024,2.0098145370184284e-11,True
2015-10-29,Unconstrained,-0.2737407022018853,-3.4639999999999986,-3.463999999914741,8.525757877464457e-11,True
2015-10-30,Unconstrained,-0.17290462041632484,-2.5769999999999995,-2.5769999999999986,8.881784197001252e-16,True
2015-11-02,Unconstrained,-0.3253667670356955,-3.878,-3.8779999999995245,4.756195437494171e-13,True
2015-11-03,Unconstrained,-0.30883301657850465,-3.7400000000000007,-3.7399999999999918,8.881784197001252e-15,True
2015-11-04,Unconstrained,-0.27454207428029964,-3.444,-3.4439999998824695,1.1753042983286832e-10,True
2015-11-05,Unconstrained,-0.28257036447973766,-3.521000000000001,-3.5209999986819533,1.318047448961579e-09,True
2015-11-06,Unconstrained,-0.3124699201010806,-3.775,-3.7749999999999764,2.353672812205332e-14,True
2015-11-09,Unconstrained,-0.2773407419732986,-3.434,-3.4339999996890676,3.1093261299020014e-10,True
2015-11-10,Unconstrained,-0.24655470240484578,-3.224000000000001,-3.223999999915081,8.492007097515852e-11,True
2015-11-11,Unconstrained,-0.25135144631312817,-3.2439999999999998,-3.2439999999999025,9.725553695716371e-14,True
2015-11-12,Unconstrained,-0.3241586988750559,-3.6930000000000005,-3.692999999999474,5.266898028821743e-13,True
2015-11-13,Unconstrained,-0.3818005598235367,-3.95,-3.950000000000001,-8.881784197001252e-16,True
2015-11-16,Unconstrained,-0.250282048314976,-3.177000000000001,-3.176999999995544,4.4568793100552284e-12,True
2015-11-17,Unconstrained,-0.32809323827385584,-3.697,-3.69699999999879,1.2101430968414206e-12,True
2015-11-18,Unconstrained,-0.3135205433247477,-3.6860000000000013,-3.6859999999999697,3.1530333899354446e-14,True
2015-11-19,Unconstrained,-0.34874517501113966,-3.916999999999999,-3.9169999999554452,4.455369406741738e-11,True
2015-11-20,Unconstrained,-0.18512273718585692,-2.686,-2.686,0.0,True
2015-11-23,Unconstrained,-0.3442958701308394,-3.950999999999999,-3.950999999980713,1.928635029457837e-11,True
2015-11-24,Unconstrained,-0.32682619641922167,-3.816999999999999,-3.8169999999992146,7.842615445952106e-13,True
2015-11-25,Unconstrained,-0.3406646030550789,-3.944999999999999,-3.944999999989964,1.0035083874981865e-11,True
2015-11-27,Unconstrained,-0.3152008051988407,-3.7659999999999996,-3.7659999999999494,5.0182080713057076e-14,True
2015-11-30,Unconstrained,-0.1903477652035001,-2.725,-2.724999999999989,1.1102230246251565e-14,True
2015-12-01,Unconstrained,-0.2856534943431013,-3.5569999999999995,-3.557000000000001,-1.3322676295501878e-15,True
2015-12-02,Unconstrained,-0.25359078484131015,-3.2659999999999996,-3.265999999744692,2.553077749212207e-10,True
2015-12-03,Unconstrained,-0.29782275257807467,-3.525999999999999,-3.5259999999999994,-4.440892098500626e-16,True
2015-12-04,Unconstrained,-0.2957523905915214,-3.6310000000000002,-3.6310000000000002,0.0,True
2015-12-07,Unconstrained,-0.3067574740602994,-3.677000000000001,-3.676999999999997,3.9968028886505635e-15,True
2015-12-08,Unconstrained,-0.24154069068321754,-3.125,-3.1250000000000004,-4.440892098500626e-16,True
2015-12-09,Unconstrained,-0.29195916972910607,-3.4259999999999993,-3.425999999999998,1.3322676295501878e-15,True
2015-12-10,Unconstrained,-0.30042997573066493,-3.4939999999999998,-3.4939999999999993,4.440892098500626e-16,True
2015-12-11,Unconstrained,-0.6703485184153597,-4.6530000000000005,-4.653000000000001,-8.881784197001252e-16,True
2015-12-14,Unconstrained,-0.4454478575169933,-4.091999999999999,-4.091999999998979,1.0196288258157438e-12,True
2015-12-15,Unconstrained,-0.4741815892752134,-4.334999999999999,-4.334999999953089,4.6910031414881814e-11,True
2015-12-16,Unconstrained,-0.2998514161550456,-3.55,-3.5500000000000007,-8.881784197001252e-16,True
2015-12-17,Unconstrained,-0.24583572860499786,-3.1199999999999988,-3.119999999442927,5.570717220848564e-10,True
2015-12-18,Unconstrained,-0.4149390108124888,-4.0840000000000005,-4.0839999999999925,7.993605777301127e-15,True
2015-12-21,Unconstrained,-0.17069079835847412,-2.5180000000000007,-2.5179999999983553,1.645350522494482e-12,True
2015-12-22,Unconstrained,-0.26839041588147217,-3.3629999999999995,-3.3629999999907048,9.29478716216181e-12,True
2015-12-23,Unconstrained,-0.2779749052251103,-3.469,-3.4689999996332554,3.6674441261652646e-10,True
2015-12-24,Unconstrained,-0.20703251239145604,-2.878,-2.8779999999999974,2.6645352591003757e-15,True
2015-12-28,Unconstrained,-0.3057764982769046,-3.628999999999999,-3.6289999999999956,3.552713678800501e-15,True
2015-12-29,Unconstrained,-0.3436696938019203,-3.9259999999999993,-3.925999999981789,1.8210322139111668e-11,True
2015-12-30,Unconstrained,-0.41573943471822056,-4.3,-4.2999999999999945,5.329070518200751e-15,True
2015-12-31,Unconstrained,-0.16139749769024048,-2.4430000000000005,-2.442999999999086,9.14379683081279e-13,True
2016-01-04,Unconstrained,-0.3981773856973807,-4.0,-4.000000000000001,-8.881784197001252e-16,True
2016-01-05,Unconstrained,-0.30237739712351136,-3.5069999999999992,-3.506999999999999,4.440892098500626e-16,True
2016-01-06,Unconstrained,-0.2138593111360104,-2.8310000000000004,-2.830999999999892,1.0835776720341528e-13,True
2016-01-07,Unconstrained,-0.36661385494643106,-3.594,-3.593999999317184,6.828160259431115e-10,True
2016-01-08,Unconstrained,-0.4635328080657949,-3.8830000000000013,-3.882999999991299,8.702372156221827e-12,True
2016-01-11,Unconstrained,-0.5166110162075142,-4.252000000000001,-4.251999996116455,3.883545929284082e-09,True
2016-01-12,Unconstrained,-0.39278556125822595,-3.8669999999999987,-3.8669999999999987,0.0,True
2016-01-13,Unconstrained,-0.6707125969430185,-4.587999999999999,-4.587999999999997,1.7763568394002505e-15,True
2016-01-14,Unconstrained,-0.41453280617032306,-3.878999999999999,-3.8789999999999916,7.549516567451064e-15,True
2016-01-15,Unconstrained,-0.6980368412677541,-4.503,-4.502999999999952,4.796163466380676e-14,True
2016-01-19,Unconstrained,-0.423986746518995,-3.7900000000000005,-3.7899999999999707,2.9753977059954195e-14,True
2016-01-20,Unconstrained,-0.37330382936349027,-3.4819999999999993,-3.4819999986222347,1.3777645690993268e-09,True
2016-01-21,Unconstrained,-0.3255682979910385,-3.299000000000001,-3.2989999999992223,7.784883848671598e-13,True
2016-01-22,Unconstrained,-0.3004009980190779,-3.3639999999999985,-3.3639999999999968,1.7763568394002505e-15,True
2016-01-25,Unconstrained,-0.29101456977291096,-3.227000000000001,-3.2269999999999994,1.7763568394002505e-15,True
2016-01-26,Unconstrained,-0.23843722075470822,-2.9530000000000003,-2.953,4.440892098500626e-16,True
2016-01-27,Unconstrained,-0.23457952173155502,-2.906,-2.9059999999999997,4.440892098500626e-16,True
2016-01-28,Unconstrained,-0.23375576232296316,-2.922999999999999,-2.9229999999999987,4.440892098500626e-16,True
2016-01-29,Unconstrained,-0.12314467335096022,-2.086,-2.085999999989457,1.0542677841840487e-11,True
2016-02-01,Unconstrained,-0.18760062419307663,-2.6379999999999995,-2.637999999998008,1.9912960169676808e-12,True
2016-02-02,Unconstrained,-0.11286440233863217,-1.9829999999999999,-1.9829999999294559,7.05440150738923e-11,True
2016-02-03,Unconstrained,-0.1383609090277881,-2.2040000000000006,-2.2039999999467574,5.324318763655356e-11,True
2016-02-04,Unconstrained,-0.14645227882618067,-2.2689999999999997,-2.2689999999493202,5.0679460628089146e-11,True
2016-02-05,Unconstrained,-0.10457756477781742,-1.9010000000000005,-1.9009999998138218,1.861786280699107e-10,True
2016-02-08,Unconstrained,-0.12371883940522277,-2.025,-2.0249999996001935,3.9980641020065377e-10,True
2016-02-09,Unconstrained,-0.13130257810418058,-2.0739999999999994,-2.0739999996475973,3.5240210749520884e-10,True
2016-02-10,Unconstrained,-0.12574328210545643,-2.036,-2.0359999996016973,3.9830272413610146e-10,True
2016-02-11,Unconstrained,-0.15859609705462735,-2.2379999999999995,-2.237999999886653,1.1334666538687088e-10,True
2016-02-12,Unconstrained,-0.09147341363155874,-1.775,-1.774999999556069,4.4393089204675107e-10,True
